DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
08/09/2015,19:00,BROOKLYN,11219,40.6340776,-73.9950749,"(40.6340776, -73.9950749)",NEW UTRECHT AVENUE,52 STREET,,1,0,0,0,1,0,0,0,Fatigued/Drowsy,Unspecified,,,,3353428,PASSENGER VEHICLE,BICYCLE,,,
08/09/2015,20:30,BROOKLYN,11203,40.6517331,-73.930381,"(40.6517331, -73.930381)",CHURCH AVENUE,UTICA AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Passenger Distraction,,,,3275408,PASSENGER VEHICLE,BICYCLE,,,
08/09/2015,21:00,MANHATTAN,10013,40.7188527,-74.0048448,"(40.7188527, -74.0048448)",CHURCH STREET,WHITE STREET,,1,0,0,0,1,0,0,0,Other Vehicular,,,,,3274534,UNKNOWN,BICYCLE,,,
08/09/2015,4:00,BROOKLYN,11249,40.720627,-73.9592453,"(40.720627, -73.9592453)",WYTHE AVENUE,NORTH 9 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3274257,PASSENGER VEHICLE,BICYCLE,,,
08/09/2015,2:20,BROOKLYN,11235,40.5914883,-73.9606851,"(40.5914883, -73.9606851)",,,F/O 2670 CONEY ISLAND AVENUE,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3274757,UNKNOWN,BICYCLE,,,
08/09/2015,12:48,BRONX,10461,40.8434637,-73.8368247,"(40.8434637, -73.8368247)",WESTCHESTER AVENUE,MIDDLETOWN ROAD,,1,0,0,0,1,0,0,0,Lost Consciousness,Unspecified,,,,3274726,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/09/2015,14:00,MANHATTAN,10012,40.7250834,-73.9953279,"(40.7250834, -73.9953279)",EAST HOUSTON STREET,LAFAYETTE STREET,,2,0,0,0,1,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3273926,TAXI,BICYCLE,,,
08/09/2015,14:40,BROOKLYN,11211,40.7137996,-73.9331802,"(40.7137996, -73.9331802)",GRAND STREET,VANDERVOORT AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3274892,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/09/2015,15:25,QUEENS,11368,40.757795,-73.8619046,"(40.757795, -73.8619046)",NORTHERN BOULEVARD,107 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3274497,PASSENGER VEHICLE,BICYCLE,,,
08/09/2015,16:40,QUEENS,11357,40.7796219,-73.8021588,"(40.7796219, -73.8021588)",20 ROAD,FRANCIS LEWIS BOULEVARD,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3274975,PASSENGER VEHICLE,BICYCLE,,,
08/09/2015,16:40,QUEENS,11416,40.6821069,-73.845833,"(40.6821069, -73.845833)",103 AVENUE,94 STREET,,1,0,0,0,1,0,0,0,Driver Inexperience,Unspecified,,,,3274274,PASSENGER VEHICLE,BICYCLE,,,
08/09/2015,16:55,QUEENS,11103,40.7642669,-73.9157911,"(40.7642669, -73.9157911)",30 AVENUE,38 STREET,,1,0,0,0,1,0,0,0,Lost Consciousness,Unspecified,,,,3275038,PASSENGER VEHICLE,BICYCLE,,,
08/09/2015,17:20,BROOKLYN,11223,40.5959869,-73.9822119,"(40.5959869, -73.9822119)",AVENUE U,WEST 11 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3274762,UNKNOWN,BICYCLE,,,
08/09/2015,17:30,QUEENS,11412,40.6969221,-73.7641847,"(40.6969221, -73.7641847)",114 DRIVE,NEWBURG STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3274445,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/09/2015,17:59,BROOKLYN,11238,40.6817692,-73.9675328,"(40.6817692, -73.9675328)",VANDERBILT AVENUE,ATLANTIC AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3274251,PASSENGER VEHICLE,BICYCLE,,,
08/09/2015,18:40,MANHATTAN,10013,40.7189132,-73.9992352,"(40.7189132, -73.9992352)",CENTRE STREET,HOWARD STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3274545,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/08/2015,16:20,MANHATTAN,10004,40.7034459,-74.0115953,"(40.7034459, -74.0115953)",BROAD STREET,PEARL STREET,,1,0,0,0,1,0,0,0,Physical Disability,Unspecified,,,,3273909,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/08/2015,0:25,BROOKLYN,11212,40.661118,-73.918603,"(40.661118, -73.918603)",EAST 98 STREET,LIVONIA AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3273668,PASSENGER VEHICLE,BICYCLE,,,
08/08/2015,0:27,MANHATTAN,10003,40.7326034,-73.9876815,"(40.7326034, -73.9876815)",EAST 13 STREET,3 AVENUE,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3273940,TAXI,BICYCLE,,,
08/08/2015,10:30,QUEENS,11693,40.5853893,-73.8146547,"(40.5853893, -73.8146547)",HOLLAND AVENUE,BEACH 92 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3273748,PASSENGER VEHICLE,BICYCLE,,,
08/08/2015,11:30,QUEENS,11369,40.7614246,-73.8605217,"(40.7614246, -73.8605217)",DITMARS BOULEVARD,31 DRIVE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3274463,PASSENGER VEHICLE,BICYCLE,,,
08/08/2015,12:40,QUEENS,11372,40.7508397,-73.8738402,"(40.7508397, -73.8738402)",,,93-16 37 AVE,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3274469,PASSENGER VEHICLE,BICYCLE,,,
08/08/2015,15:05,MANHATTAN,10014,40.7387549,-74.0054958,"(40.7387549, -74.0054958)",HUDSON STREET,HORATIO STREET,,1,0,0,0,1,0,0,0,Physical Disability,Unspecified,,,,3273930,PASSENGER VEHICLE,BICYCLE,,,
08/08/2015,18:00,QUEENS,11422,40.6593891,-73.7372025,"(40.6593891, -73.7372025)",249 STREET,144 AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3274315,PASSENGER VEHICLE,OTHER,,,
08/08/2015,18:10,BROOKLYN,11235,40.5776075,-73.9462903,"(40.5776075, -73.9462903)",FALMOUTH STREET,ORIENTAL BOULEVARD,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3274756,OTHER,BICYCLE,,,
08/08/2015,19:25,MANHATTAN,10075,40.7720212,-73.9560151,"(40.7720212, -73.9560151)",2 AVENUE,EAST 77 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Other Vehicular,,,,3273985,TAXI,BICYCLE,,,
08/08/2015,1:24,BROOKLYN,11217,40.681486,-73.9770225,"(40.681486, -73.9770225)",BERGEN STREET,5 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3273703,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/08/2015,21:00,BROOKLYN,11218,40.6409147,-73.9736422,"(40.6409147, -73.9736422)",OCEAN PARKWAY,AVENUE C,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3274147,BICYCLE,,,,
08/08/2015,7:15,QUEENS,11368,40.7597284,-73.8454909,"(40.7597284, -73.8454909)",126 STREET,34 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3274991,BICYCLE,UNKNOWN,,,
08/08/2015,9:10,MANHATTAN,10003,40.7360199,-73.9822683,"(40.7360199, -73.9822683)",EAST 20 STREET,2 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3273409,VAN,BICYCLE,,,
08/08/2015,9:35,,,40.8694288,-73.8257368,"(40.8694288, -73.8257368)",,,PARKING LOT OF 2100 BARTOW AVENUE,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3273545,PASSENGER VEHICLE,BICYCLE,,,
08/07/2015,8:20,QUEENS,11419,40.6938306,-73.8288643,"(40.6938306, -73.8288643)",118 STREET,ATLANTIC AVENUE,,1,0,0,0,1,0,0,0,Cell Phone (hand-held),Unspecified,,,,3273211,PASSENGER VEHICLE,BICYCLE,,,
08/07/2015,0:20,QUEENS,11368,40.7559989,-73.863399,"(40.7559989, -73.863399)",34 AVENUE,105 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3273886,PASSENGER VEHICLE,BICYCLE,,,
08/07/2015,11:05,MANHATTAN,10003,40.738505,-73.9917978,"(40.738505, -73.9917978)",5 AVENUE,WEST 18 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3272830,TAXI,BICYCLE,,,
08/07/2015,11:30,BROOKLYN,11214,40.6042086,-73.9914542,"(40.6042086, -73.9914542)",BAY PARKWAY,82 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3273606,PASSENGER VEHICLE,BICYCLE,,,
08/07/2015,11:30,QUEENS,11372,40.7544157,-73.8785293,"(40.7544157, -73.8785293)",34 AVENUE,89 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3274467,PASSENGER VEHICLE,BICYCLE,,,
08/07/2015,11:41,BROOKLYN,11221,40.69296,-73.9310519,"(40.69296, -73.9310519)",REID AVENUE,KOSCIUSZKO STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3273170,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
08/07/2015,11:41,BROOKLYN,11221,40.69296,-73.9310519,"(40.69296, -73.9310519)",REID AVENUE,KOSCIUSZKO STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3273172,PASSENGER VEHICLE,BICYCLE,,,
08/07/2015,12:40,QUEENS,11101,40.7540126,-73.9197202,"(40.7540126, -73.9197202)",43 STREET,35 AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3273885,PASSENGER VEHICLE,BICYCLE,,,
08/07/2015,15:15,MANHATTAN,10002,40.7202352,-73.9844767,"(40.7202352, -73.9844767)",CLINTON STREET,STANTON STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3272811,PASSENGER VEHICLE,BICYCLE,,,
08/07/2015,15:30,BROOKLYN,11211,40.7043106,-73.9550751,"(40.7043106, -73.9550751)",MARCY AVENUE,PENN STREET,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3273195,PASSENGER VEHICLE,BICYCLE,,,
08/07/2015,16:32,MANHATTAN,10019,40.7691169,-73.9885593,"(40.7691169, -73.9885593)",WEST 57 STREET,10 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3273450,LIVERY VEHICLE,BICYCLE,,,
08/07/2015,16:35,BROOKLYN,11230,40.61617,-73.954587,"(40.61617, -73.954587)",OCEAN AVENUE,AVENUE N,,1,0,0,0,1,0,0,0,Passenger Distraction,Passenger Distraction,,,,3273652,VAN,BICYCLE,,,
08/07/2015,16:55,QUEENS,11434,40.6821819,-73.7847738,"(40.6821819, -73.7847738)",LAKEVIEW BOULEVARD EAST,118 ROAD,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3273323,UNKNOWN,BICYCLE,,,
08/07/2015,17:25,MANHATTAN,10013,40.7184575,-73.9948089,"(40.7184575, -73.9948089)",GRAND STREET,BOWERY,,2,0,0,0,1,0,1,0,Other Vehicular,View Obstructed/Limited,,,,3273388,VAN,BICYCLE,,,
08/07/2015,17:50,BRONX,10451,40.8185601,-73.9273161,"(40.8185601, -73.9273161)",GRAND CONCOURSE,EAST 149 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3273512,PASSENGER VEHICLE,BICYCLE,,,
08/07/2015,18:00,QUEENS,11385,40.7138164,-73.92084,"(40.7138164, -73.92084)",METROPOLITAN AVENUE,WOODWARD AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3273784,PASSENGER VEHICLE,BICYCLE,,,
08/07/2015,18:10,BROOKLYN,11226,40.6548824,-73.9618804,"(40.6548824, -73.9618804)",PARKSIDE AVENUE,OCEAN AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3273649,PASSENGER VEHICLE,BICYCLE,,,
08/07/2015,19:05,BRONX,10472,40.8266576,-73.8738952,"(40.8266576, -73.8738952)",MORRISON AVENUE,WATSON AVENUE,,1,0,0,0,1,0,0,0,Driver Inexperience,Unspecified,,,,3274052,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/07/2015,19:15,QUEENS,11102,40.7721505,-73.9289914,"(40.7721505, -73.9289914)",ASTORIA BOULEVARD,14 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,3273879,SPORT UTILITY / STATION WAGON,BICYCLE,SPORT UTILITY / STATION WAGON,,
08/07/2015,19:20,BROOKLYN,11238,40.6801952,-73.955488,"(40.6801952, -73.955488)",FRANKLIN AVENUE,LEFFERTS PLACE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3273164,PASSENGER VEHICLE,BICYCLE,,,
08/07/2015,20:20,BRONX,10453,40.8518022,-73.9092172,"(40.8518022, -73.9092172)",JEROME AVENUE,EAST TREMONT AVENUE,,1,0,0,0,1,0,0,0,Other Vehicular,Other Vehicular,,,,3273548,UNKNOWN,BICYCLE,,,
08/07/2015,9:25,BROOKLYN,11224,40.5752608,-73.9688912,"(40.5752608, -73.9688912)",OCEAN PARKWAY,SEABREEZE AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3273044,UNKNOWN,BICYCLE,,,
08/07/2015,22:00,BROOKLYN,11221,40.6930211,-73.9370488,"(40.6930211, -73.9370488)",LEWIS AVENUE,DE KALB AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3275528,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/07/2015,22:45,BROOKLYN,11217,40.6824233,-73.9706837,"(40.6824233, -73.9706837)",CARLTON AVENUE,ATLANTIC AVENUE,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3273726,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/07/2015,9:45,BRONX,10452,40.8438234,-73.9165542,"(40.8438234, -73.9165542)",INWOOD AVENUE,GOBLE PLACE,,1,0,0,0,1,0,0,0,Unspecified,,,,,3272980,UNKNOWN,,,,
08/07/2015,22:54,MANHATTAN,10001,40.7478537,-73.9929082,"(40.7478537, -73.9929082)",WEST 29 STREET,7 AVENUE,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3273970,TAXI,BICYCLE,,,
08/07/2015,23:30,BROOKLYN,11236,40.640237,-73.9059739,"(40.640237, -73.9059739)",REMSEN AVENUE,FLATLANDS AVENUE,,1,0,0,0,1,0,0,0,Unspecified,,,,,3273105,SPORT UTILITY / STATION WAGON,,,,
08/07/2015,2:30,QUEENS,11373,40.7384268,-73.8655497,"(40.7384268, -73.8655497)",96 STREET,55 AVENUE,,1,0,0,0,1,0,0,0,Other Vehicular,Other Vehicular,,,,3274402,LIVERY VEHICLE,BICYCLE,,,
08/07/2015,2:30,,,40.8550727,-73.8720421,"(40.8550727, -73.8720421)",,,,1,0,0,0,1,0,0,0,View Obstructed/Limited,Unspecified,,,,3273031,PASSENGER VEHICLE,BICYCLE,,,
08/06/2015,18:45,BROOKLYN,11234,40.6341296,-73.9285006,"(40.6341296, -73.9285006)",UTICA AVENUE,KINGS HIGHWAY,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3273060,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/06/2015,9:00,MANHATTAN,10013,40.7162809,-74.0045344,"(40.7162809, -74.0045344)",BROADWAY,WORTH STREET,,1,0,0,0,1,0,0,0,Illness,Unspecified,,,,3272157,TAXI,BICYCLE,,,
08/06/2015,8:50,BROOKLYN,11210,40.6286468,-73.9520675,"(40.6286468, -73.9520675)",BEDFORD AVENUE,AVENUE I,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3273114,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/06/2015,23:15,MANHATTAN,10010,40.7441866,-73.9918693,"(40.7441866, -73.9918693)",AVENUE OF THE AMERICAS,WEST 25 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3272829,UNKNOWN,BICYCLE,,,
08/06/2015,23:00,QUEENS,11372,40.7487179,-73.8736999,"(40.7487179, -73.8736999)",ROOSEVELT AVENUE,93 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3274474,PASSENGER VEHICLE,BICYCLE,,,
08/06/2015,22:30,MANHATTAN,10016,40.7488862,-73.9758407,"(40.7488862, -73.9758407)",EAST 39 STREET,3 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Physical Disability,,,,3272852,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/06/2015,21:30,BROOKLYN,11205,40.6929914,-73.9558256,"(40.6929914, -73.9558256)",WILLOUGHBY AVENUE,BEDFORD AVENUE,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3273158,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/06/2015,20:00,QUEENS,11420,40.67986,-73.8165951,"(40.67986, -73.8165951)",LINDEN BOULEVARD,HAWTREE CREEK ROAD,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3272637,PASSENGER VEHICLE,BICYCLE,,,
08/06/2015,19:55,MANHATTAN,10001,40.7448014,-73.9914181,"(40.7448014, -73.9914181)",AVENUE OF THE AMERICAS,WEST 26 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3272831,TAXI,BICYCLE,,,
08/06/2015,19:30,MANHATTAN,10009,40.7284471,-73.9817905,"(40.7284471, -73.9817905)",EAST 11 STREET,AVENUE A,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,,,,,3272813,PASSENGER VEHICLE,,,,
08/06/2015,19:00,QUEENS,11372,40.7508535,-73.8738691,"(40.7508535, -73.8738691)",,,93-13 37 AVE,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3274471,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/06/2015,18:30,QUEENS,11208,40.6911841,-73.8680573,"(40.6911841, -73.8680573)",JAMAICA AVENUE,ELDERTS LANE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3272605,OTHER,BICYCLE,,,
08/06/2015,18:30,BROOKLYN,11230,40.6241708,-73.9704715,"(40.6241708, -73.9704715)",OCEAN PARKWAY,AVENUE J,,1,0,0,0,1,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3273074,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/06/2015,18:25,MANHATTAN,10035,40.7993,-73.9411271,"(40.7993, -73.9411271)",EAST 117 STREET,LEXINGTON AVENUE,,1,0,0,0,1,0,0,0,Other Vehicular,Passenger Distraction,,,,3272903,PASSENGER VEHICLE,BICYCLE,,,
08/06/2015,17:07,BROOKLYN,11210,40.6190832,-73.9502553,"(40.6190832, -73.9502553)",BEDFORD AVENUE,AVENUE M,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3274804,PASSENGER VEHICLE,BICYCLE,,,
08/06/2015,16:35,BROOKLYN,11219,40.6340612,-74.0041073,"(40.6340612, -74.0041073)",FORT HAMILTON PARKWAY,58 STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3272430,UNKNOWN,BICYCLE,,,
08/06/2015,13:00,BROOKLYN,11225,40.659017,-73.9567239,"(40.659017, -73.9567239)",BEDFORD AVENUE,RUTLAND ROAD,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3272474,PASSENGER VEHICLE,BICYCLE,,,
08/06/2015,12:05,QUEENS,11101,40.7395518,-73.9453046,"(40.7395518, -73.9453046)",25 STREET,BORDEN AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3272669,PASSENGER VEHICLE,BICYCLE,,,
08/06/2015,11:25,BROOKLYN,11223,40.5921922,-73.9749144,"(40.5921922, -73.9749144)",AVENUE W,LAKE STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3273054,PASSENGER VEHICLE,BICYCLE,,,
08/06/2015,10:12,BROOKLYN,11226,40.641961,-73.9570701,"(40.641961, -73.9570701)",FLATBUSH AVENUE,VANDERVEER PLACE,,2,0,1,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3272459,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/06/2015,0:45,BROOKLYN,11221,40.6972536,-73.9156161,"(40.6972536, -73.9156161)",KNICKERBOCKER AVENUE,LINDEN STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3272550,OTHER,BICYCLE,,,
08/05/2015,0:30,MANHATTAN,10029,40.7999853,-73.9448468,"(40.7999853, -73.9448468)",EAST 116 STREET,MADISON AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3271609,UNKNOWN,BICYCLE,,,
08/05/2015,8:00,BROOKLYN,11205,40.6940116,-73.9610935,"(40.6940116, -73.9610935)",CLASSON AVENUE,MYRTLE AVENUE,,1,0,0,0,1,0,0,0,Other Vehicular,Other Vehicular,,,,3272571,PASSENGER VEHICLE,BICYCLE,,,
08/05/2015,7:52,BROOKLYN,11236,40.6493874,-73.9084007,"(40.6493874, -73.9084007)",AVENUE D,EAST 96 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3272449,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/05/2015,3:50,MANHATTAN,10002,40.7177239,-73.9857652,"(40.7177239, -73.9857652)",DELANCEY STREET,CLINTON STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3271517,LARGE COM VEH(6 OR MORE TIRES),BICYCLE,,,
08/05/2015,21:30,BROOKLYN,11236,40.6364648,-73.9117909,"(40.6364648, -73.9117909)",FLATLANDS AVENUE,EAST 82 STREET,,3,0,0,0,1,0,2,0,Physical Disability,Unspecified,,,,3272451,PASSENGER VEHICLE,BICYCLE,,,
08/05/2015,21:22,MANHATTAN,10002,40.7143123,-73.9871655,"(40.7143123, -73.9871655)",EAST BROADWAY,CLINTON STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3272165,BICYCLE,,,,
08/05/2015,20:15,BRONX,10473,40.8160884,-73.8536188,"(40.8160884, -73.8536188)",LACOMBE AVENUE,PUGSLEY AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3273529,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/05/2015,19:40,BROOKLYN,11249,40.7186369,-73.9590084,"(40.7186369, -73.9590084)",BERRY STREET,NORTH 7 STREET,,1,0,0,0,1,0,0,0,Physical Disability,Unspecified,,,,3271905,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/05/2015,18:58,BRONX,10452,40.8401761,-73.9252686,"(40.8401761, -73.9252686)",OGDEN AVENUE,WEST 169 STREET,,1,1,0,0,1,1,0,0,Other Vehicular,Physical Disability,,,,3272321,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/05/2015,18:15,BROOKLYN,11213,40.6780095,-73.9413784,"(40.6780095, -73.9413784)",ATLANTIC AVENUE,KINGSTON AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3272522,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/05/2015,17:05,BROOKLYN,11232,40.6444777,-74.0002126,"(40.6444777, -74.0002126)",8 AVENUE,44 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3271759,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/05/2015,17:00,BROOKLYN,11231,40.6810601,-73.996528,"(40.6810601, -73.996528)",COURT STREET,CARROLL STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3272508,UNKNOWN,BICYCLE,,,
08/05/2015,16:10,QUEENS,11375,40.7194405,-73.845256,"(40.7194405, -73.845256)",BURNS STREET,CONTINENTAL AVENUE,,1,0,0,0,1,0,0,0,Backing Unsafely,Unspecified,,,,3272725,UNKNOWN,BICYCLE,,,
08/05/2015,15:55,BROOKLYN,11201,40.6911025,-73.9864632,"(40.6911025, -73.9864632)",FULTON STREET,GALLATIN PLACE,,1,0,0,0,1,0,0,0,Prescription Medication,Physical Disability,,,,3272561,PASSENGER VEHICLE,BICYCLE,,,
08/05/2015,15:42,QUEENS,11435,40.6984091,-73.8064642,"(40.6984091, -73.8064642)",95 AVENUE,SUTPHIN BOULEVARD,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3271938,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/05/2015,14:35,BROOKLYN,11214,40.5935526,-73.9846394,"(40.5935526, -73.9846394)",STILLWELL AVENUE,AVENUE V,,1,0,0,0,1,0,0,0,Passenger Distraction,Driver Inattention/Distraction,,,,3271729,PASSENGER VEHICLE,BICYCLE,,,
08/05/2015,13:55,MANHATTAN,10012,40.7269334,-73.999917,"(40.7269334, -73.999917)",WEST HOUSTON STREET,LAGUARDIA PLACE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3271515,BICYCLE,UNKNOWN,,,
08/05/2015,13:21,BROOKLYN,11226,40.6447735,-73.9547296,"(40.6447735, -73.9547296)",BEDFORD AVENUE,BEVERLEY ROAD,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3271784,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/05/2015,12:53,BROOKLYN,11201,40.6871259,-73.9936034,"(40.6871259, -73.9936034)",COURT STREET,WYCKOFF STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3271840,BICYCLE,,,,
08/05/2015,12:05,QUEENS,11102,40.7713546,-73.9247827,"(40.7713546, -73.9247827)",NEWTOWN AVENUE,23 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3272081,TAXI,BICYCLE,,,
08/05/2015,12:05,BRONX,10467,40.8786453,-73.871598,"(40.8786453, -73.871598)",EAST GUN HILL ROAD,WEBSTER AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3271712,PASSENGER VEHICLE,BICYCLE,,,
08/05/2015,0:55,BROOKLYN,11218,40.6474292,-73.9791171,"(40.6474292, -73.9791171)",CATON AVENUE,EAST 2 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3271800,PASSENGER VEHICLE,BICYCLE,,,
